Facility_ID,City,State,County,Total_Admissions,ReadmissionRate,HAI_1_SIR,HAI_2_SIR,HAI_5_SIR,HAI_6_SIR,PSI_3,PSI_6,PSI_8,PSI_9,PSI_10,PSI_11,PSI_12,PSI_13,PSI_14,PSI_15,PSI_90,H_Comp_1,H_Comp_2,H_Comp_3,H_Comp_5,H_Comp_6,H_Comp_7,H_Comp_Cl,H_Comp_Qt,H_Comp_Ov,AMI_TA_PROP,COPD_TA_PROP,HF_TA_PROP,HIPKNEE_TA_PROP,PN_TA_PROP,ED_MEDIAN_VISIT_MINS,ED_LEFT_NOT_SEEN_%,ED_VOLUME,%_SEPSIS_CARE,%_HCWs_FLU_VAX,2018to2020_PCPI,Population_2019,MEDIAN_AGE_TOT
10063F,TAMPA,FL,Hillsborough,2298,17.5,0.0,1.257,,,0.41795699999999997,0.221446,0.097707,2.0083159999999998,0.9789549999999999,5.0807269999999995,4.000464,3.6045010000000004,0.753785,0.809647,0.853475,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,0.08790252393385553,0.2310704960835509,0.34029590948651,0.08050478677110531,0.21801566579634465,,,,,,49069.666666666664,1471968.0,37.6
10064F,MIAMI,FL,Miami-Dade,1025,17.0,2.101,0.766,,,0.7381989999999999,0.202968,0.090911,2.0360270000000003,1.396482,4.215799,2.8872169999999997,4.173586,0.8281620000000001,0.9310430000000001,0.9144540000000001,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,0.054634146341463415,0.19414634146341464,0.3297560975609756,0.07121951219512195,0.18341463414634146,,,,,,54823.666666666664,2716940.0,40.4
10065F,WEST PALM BEACH,FL,Palm Beach,1318,18.6,0.0,1.451,,,1.057033,0.268142,0.090768,2.450615,1.5104739999999999,4.208373,3.7130199999999998,4.602821,0.820524,0.977096,1.097723,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,0.07132018209408195,0.26327769347496205,0.3163884673748103,0.20333839150227617,0.3110773899848255,,,,,,84922.33333333333,1496770.0,45.2
10099F,ORLANDO,FL,Orange,1466,18.2,,,,,0.17689000000000002,0.207842,0.091265,2.1092869999999997,1.327278,5.724838,3.01439,4.059381,0.9642200000000001,0.9555459999999999,0.801744,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,0.09822646657571624,0.22305593451568895,0.41609822646657574,0.03342428376534789,0.30013642564802184,,,,,,46928.666666666664,1393452.0,35.7
110001,DALTON,GA,Whitfield,889,14.6,1.895,0.442,3.734,0.219,0.172284,0.191191,0.0918,2.73181,1.31681,5.178637999999999,3.7883080000000002,5.19689,0.8150609999999999,1.862954,0.9174760000000001,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,0.1597300337457818,0.3464566929133858,0.5354330708661418,0.14173228346456693,0.48368953880764903,237,,,51,97,41061.0,104628.0,36.2
110002,THOMASTON,GA,Upson,256,16.4,1.776,0.52,,0.243,0.364692,0.221993,0.094734,2.6194189999999997,,,3.08242,,1.000525,1.786736,0.959556,4.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,,0.51953125,0.3515625,,0.67578125,144,2,medium,36,67,36961.333333333336,26320.0,41.4
110003,WAYCROSS,GA,Ware,570,15.6,1.586,1.779,0.727,0.24,0.235131,0.247613,0.09349199999999999,2.4224799999999997,1.401735,4.403894,4.167182,5.296506,0.852087,1.112465,0.922477,3.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,0.12105263157894737,0.3333333333333333,0.4789473684210526,,0.7508771929824561,131,1,high,88,76,34708.333333333336,35734.0,38.3
110005,CUMMING,GA,Forsyth,1772,15.1,0.729,0.363,1.464,0.472,0.528211,0.21685500000000002,0.087367,1.869661,1.441195,5.482349,2.704573,3.920271,0.92824,1.555907,0.893331,3.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,0.09480812641083522,0.18679458239277652,0.3239277652370203,0.5660270880361173,0.3572234762979684,146,,,62,84,65413.333333333336,244252.0,39.0
110006,ATHENS,GA,Clarke,1029,15.3,2.546,1.78,2.171,0.186,0.5024390000000001,0.193736,0.102383,2.48259,1.308577,4.54898,3.227641,4.054535,0.8334280000000001,1.247193,0.882397,4.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,4.0,0.10592808551992225,0.13702623906705538,0.22254616132167152,,0.27016520894071916,140,2,high,51,92,35334.666666666664,128331.0,28.8
110007,ALBANY,GA,Dougherty,1197,16.5,1.157,0.888,0.616,0.184,0.120822,0.22104400000000002,0.089722,2.3473669999999998,1.1882110000000001,4.4072629999999995,4.041962,5.2266010000000005,0.7986840000000001,1.373803,0.868124,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.22305764411027568,0.29490392648287383,0.3968253968253968,0.08688387635756056,0.3684210526315789,243,12,high,29,84,36786.0,87956.0,36.2
110008,CANTON,GA,Cherokee,1160,15.3,0.354,0.262,1.895,0.384,0.696571,0.19733699999999998,0.10351400000000001,2.27006,1.855491,7.179389,2.791891,6.6942520000000005,0.806295,1.93618,1.181767,4.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,0.12931034482758622,0.17844827586206896,0.31896551724137934,0.16379310344827586,0.375,162,,,65,90,54034.666666666664,258773.0,39.5
110010,ATLANTA,GA,DeKalb,2115,16.3,1.198,0.95,1.284,0.683,1.402628,0.310537,0.096425,2.5407610000000003,1.955661,3.124347,7.81163,5.3125849999999994,0.714663,1.148277,1.4571290000000001,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,0.09030732860520095,0.04397163120567376,0.28699763593380617,0.3371158392434988,0.22505910165484633,344,0,high,44,96,53562.666666666664,759297.0,36.2
110011,CARROLLTON,GA,Carroll,813,16.0,1.285,1.952,1.577,0.719,0.174046,0.267889,0.105353,2.304638,1.593983,6.721011,3.4012379999999998,6.024441,0.8275610000000001,1.255971,0.991979,4.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,0.21279212792127922,0.23001230012300122,0.37023370233702335,0.12054120541205413,0.43665436654366546,162,,,50,97,40018.666666666664,119992.0,35.1
110015,VILLA RICA,GA,Carroll,245,15.5,,0.0,,0.708,0.387459,0.22157800000000002,0.094959,2.491479,,,3.4416910000000005,,0.8530479999999999,1.156255,0.921024,3.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,0.17959183673469387,0.40816326530612246,0.39183673469387753,,0.5795918367346938,137,,,53,95,40018.666666666664,119992.0,35.1
110016,LAGRANGE,GA,Troup,706,16.2,2.338,0.622,1.256,0.058,0.523524,0.28225,0.092959,2.512682,1.3782379999999999,7.119727,3.2772300000000003,5.492068,0.987401,1.357405,1.0669440000000001,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,0.16005665722379603,0.26628895184135976,0.5368271954674221,0.0453257790368272,0.3937677053824363,116,,,64,90,38019.0,69922.0,37.0
110018,COVINGTON,GA,Newton,376,15.1,1.074,0.0,0.921,0.124,0.705527,0.215442,0.09404,2.458384,1.415873,4.81211,4.643586,4.713163,0.8494219999999999,1.0851790000000001,1.060613,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0851063829787234,0.44148936170212766,0.5558510638297872,0.14095744680851063,0.6728723404255319,224,2,high,23,99,35706.0,111744.0,36.5
110023,CALHOUN,GA,Gordon,351,14.8,,0.535,,0.347,0.260768,0.219108,0.106421,2.419453,1.393343,9.674211,2.848487,5.81799,0.8491350000000001,1.4548,1.056859,3.0,3.0,3.0,3.0,4.0,3.0,1.0,4.0,4.0,,0.3732193732193732,0.49572649572649574,0.301994301994302,0.811965811965812,183,1,medium,48,76,36163.333333333336,57963.0,38.8
110024,SAVANNAH,GA,Chatham,629,14.6,0.34,1.275,0.82,0.659,0.918422,0.209294,0.10483900000000002,2.6632830000000003,1.389694,4.577109,4.456099,5.0941339999999995,0.928005,1.5645280000000001,1.14252,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.3783783783783784,0.3052464228934817,,0.3322734499205087,156,2,very high,72,83,49202.0,289430.0,36.4
110025,BRUNSWICK,GA,Glynn,1332,14.7,1.139,2.333,2.508,0.813,0.46286700000000003,0.24308200000000002,0.101403,2.6557630000000003,1.252604,5.7991779999999995,3.41371,5.643868,0.821364,1.9455630000000002,1.030281,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,0.1006006006006006,0.19744744744744744,0.44069069069069067,0.3415915915915916,0.34459459459459457,186,3,high,23,74,48296.333333333336,85292.0,42.6
110028,AUGUSTA,GA,Richmond,2600,15.0,0.32,0.718,1.66,0.355,0.8776200000000001,0.240432,0.095591,2.241116,1.859173,2.961051,2.518177,4.194496,0.765798,0.8888520000000001,0.9336040000000001,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,0.17153846153846153,0.18692307692307691,0.43346153846153845,0.3434615384615385,0.31,242,4,very high,66,75,39327.666666666664,202518.0,34.6
110029,GAINESVILLE,GA,Hall,3428,15.2,0.827,0.835,1.55,0.646,0.38097800000000004,0.30895500000000004,0.118023,1.892118,1.162796,6.153955000000001,3.182439,5.87516,0.900241,1.338506,0.993244,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.19894982497082847,0.22549591598599766,0.43028004667444575,0.15840140023337224,0.48774795799299886,179,1,very high,32,81,46666.333333333336,204441.0,37.5
110030,CARTERSVILLE,GA,Bartow,754,15.7,1.149,0.254,0.525,0.218,1.240961,0.21369200000000002,0.091711,2.966287,1.29144,5.417218,2.872884,4.578034,0.84188,1.045496,1.131545,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,0.11671087533156499,0.22015915119363394,0.45755968169761274,0.27320954907161804,0.4217506631299735,146,1,high,74,47,40266.333333333336,107738.0,38.3
110031,GRIFFIN,GA,Spalding,542,15.0,2.8,1.911,1.037,0.137,0.615059,0.245937,0.093948,2.348027,1.409159,5.667532,2.878581,5.888081,0.99703,1.0789799999999998,1.031448,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,0.22140221402214022,0.4944649446494465,0.4225092250922509,0.09778597785977859,0.488929889298893,158,,,68,86,36230.0,66703.0,39.0
110034,AUGUSTA,GA,Richmond,954,16.1,1.697,1.157,1.732,1.315,0.11258499999999999,0.32043499999999997,0.091311,2.732179,1.339236,5.877557,4.773288,9.730208,0.9232229999999999,2.2679259999999997,1.241624,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.17295597484276728,0.09748427672955975,0.27253668763102723,0.03039832285115304,0.31341719077568136,206,,,50,93,39327.666666666664,202518.0,34.6
110035,MARIETTA,GA,Cobb,3511,15.4,0.66,0.378,1.255,0.139,0.382601,0.23884699999999998,0.093569,2.821142,1.7156900000000002,6.185104,4.528672,4.947126,0.844375,1.165108,1.0474379999999999,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.09199658217032185,0.1352890914269439,0.35830247792651665,0.15351751637710054,0.3751068071774423,275,,,88,85,60453.0,760141.0,37.1
110036,SAVANNAH,GA,Chatham,1955,15.4,0.378,0.645,0.721,0.46,0.527047,0.19530899999999998,0.110769,3.149452,0.905494,5.447814,5.17267,4.893562999999999,0.753027,0.666403,1.033096,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.12583120204603582,0.08593350383631713,0.27263427109974425,0.16317135549872122,0.24040920716112532,147,0,very high,83,81,49202.0,289430.0,36.4
110038,THOMASVILLE,GA,Thomas,1026,15.7,2.488,0.766,0.739,0.453,2.143663,0.26665,0.10369,2.940011,1.4381190000000001,4.85629,3.3585550000000004,4.973711,0.8313290000000001,0.930529,1.433671,4.0,3.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,0.18128654970760233,0.18518518518518517,0.36939571150097467,0.2475633528265107,0.40350877192982454,191,2,medium,15,92,46483.0,44451.0,40.2
110042,HIRAM,GA,Paulding,830,15.7,1.807,0.0,1.576,0.088,0.228622,0.240459,0.10519,2.671279,1.3918709999999999,4.692130000000001,3.484376,4.674392,0.8493729999999999,1.0588229999999998,0.8644950000000001,4.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,0.07710843373493977,0.2457831325301205,0.5421686746987951,0.05783132530120482,0.41325301204819276,157,,,71,74,40051.0,168667.0,36.4
110043,SAVANNAH,GA,Chatham,1464,15.6,0.56,0.75,0.291,0.816,0.742055,0.285551,0.100437,3.235503,1.814312,4.906974,2.477143,4.397368,0.820866,0.926142,0.988575,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,0.11953551912568305,0.16120218579234974,0.26366120218579236,0.7144808743169399,0.19467213114754098,176,3,high,55,83,49202.0,289430.0,36.4
110046,MONROE,GA,Walton,242,14.8,,,,0.47,0.385608,0.224698,0.107623,2.5002470000000003,1.41571,4.821426,3.2587029999999997,5.382526,0.853374,1.1582379999999999,0.9367059999999999,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,,0.30991735537190085,0.49173553719008267,0.10330578512396695,0.5702479338842975,119,0,medium,67,98,42870.666666666664,94593.0,39.0
110051,BLAIRSVILLE,GA,Union,370,14.8,,,,0.956,0.40394800000000003,0.221989,0.107037,2.492461,1.41119,4.66437,3.0748889999999998,4.735804,0.850527,1.143514,0.893021,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,,0.3,0.2648648648648649,0.3945945945945946,0.6594594594594595,170,,,74,79,38350.666666666664,24511.0,55.8
110054,ROME,GA,Floyd,1077,16.5,0.597,0.697,0.879,0.553,0.126528,0.22571999999999998,0.090658,2.253342,1.295554,4.5896419999999996,3.013473,4.207946,0.807505,1.172674,0.768496,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,0.13184772516248838,0.38997214484679665,0.41318477251624885,0.17548746518105848,0.531104921077066,174,,,48,77,39153.666666666664,98498.0,38.2
110064,COLUMBUS,GA,Muscogee,889,15.5,1.342,1.619,1.036,0.37,0.665697,0.198737,0.10376300000000001,1.967872,1.331033,7.4923779999999995,4.167524,5.0645430000000005,0.830418,1.210589,1.113164,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0798650168728909,0.14623172103487064,0.26659167604049494,,0.3340832395950506,165,1,very high,39,87,45397.0,195769.0,34.5
110069,WARNER ROBINS,GA,Houston,1214,15.4,0.899,0.523,0.723,0.553,0.509785,0.220514,0.101814,3.194948,1.338329,6.073501,3.949432,4.630458,0.795908,1.732836,1.033293,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.1301482701812191,0.4242174629324547,0.4728171334431631,0.1614497528830313,0.4472817133443163,214,,,28,95,44403.333333333336,157863.0,35.8
110074,ATHENS,GA,Clarke,1973,15.3,0.63,0.644,0.442,0.217,0.08744,0.34828200000000004,0.099503,2.326975,1.351472,6.002504,3.369562,4.458862,0.7825810000000001,1.002916,0.853567,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,0.19918905220476432,0.21692853522554487,0.4728839330968069,0.06386213887480993,0.40446021287379624,178,1,very high,63,98,35334.666666666664,128331.0,28.8
110075,STATESBORO,GA,Bulloch,507,15.4,0.436,0.733,0.789,0.114,0.222996,0.200685,0.09318,2.271731,1.2653590000000001,5.357529,4.078137,4.535818,0.8317120000000001,1.402579,0.895217,4.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,0.1952662721893491,0.4161735700197239,0.4457593688362919,0.1893491124260355,0.5581854043392505,140,1,high,26,65,33484.666666666664,79608.0,29.2
110076,DECATUR,GA,DeKalb,845,16.1,1.165,0.449,0.65,0.699,0.366711,0.20024,0.091222,3.447247,1.843305,11.451147,6.764330999999999,4.609903,0.812619,1.220644,1.320762,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.11715976331360947,0.20473372781065088,0.4307692307692308,0.23550295857988165,0.35502958579881655,270,,,44,94,53562.666666666664,759297.0,36.2
110078,ATLANTA,GA,Fulton,1281,16.1,0.802,0.451,0.932,0.535,1.172283,0.240552,0.088431,2.984938,1.413518,6.180281,3.7622160000000004,3.982911,0.798181,1.2459069999999999,1.169941,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.09289617486338798,0.0858704137392662,0.34582357533177205,0.12958626073380172,0.14754098360655737,317,1,very high,24,92,92013.0,1063937.0,35.8
110079,ATLANTA,GA,Fulton,1075,16.5,1.566,0.516,1.675,0.496,0.602291,0.220958,0.092196,1.895184,1.60439,5.526382,6.410214,5.600869,0.947185,0.9013690000000001,1.188955,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,0.06790697674418604,0.10883720930232559,0.36,,0.17767441860465116,330,1,very high,36,51,92013.0,1063937.0,35.8
110082,ATLANTA,GA,Fulton,1893,15.7,1.698,1.127,0.769,0.376,0.724967,0.163883,0.087511,2.486093,1.7692560000000002,4.609385,2.554776,5.796168,0.9147190000000001,0.71304,1.0053,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,0.11463285789751716,0.08980454305335446,0.40147913365029053,0.2519809825673534,0.3153724247226624,203,1,high,37,93,92013.0,1063937.0,35.8
110083,ATLANTA,GA,Fulton,2521,15.8,0.906,0.312,0.761,0.203,0.235188,0.352599,0.094675,3.453817,2.4944490000000004,4.389253,4.014296,7.857092,0.830764,1.1907809999999999,1.148652,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,0.1915906386354621,0.07497024990083301,0.36334787782625944,0.15668385561285203,0.16660055533518445,176,0,high,52,97,92013.0,1063937.0,35.8
110087,LAWRENCEVILLE,GA,Gwinnett,1835,14.7,0.719,0.948,0.631,0.757,1.337932,0.229187,0.08753899999999999,3.379693,1.1586100000000001,5.208079,4.020244,6.2612190000000005,1.0849030000000002,1.020785,1.302573,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,0.12588555858310627,0.24032697547683923,0.37220708446866485,0.14005449591280653,0.48446866485013623,236,3,very high,40,55,44112.0,936250.0,35.8
110089,DOUGLAS,GA,Atkinson,367,17.6,5.186,0.59,,1.355,0.765429,0.215804,0.10721300000000002,2.393232,1.38814,4.631037,3.113948,5.328857,0.853108,1.133261,1.023152,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,,0.547683923705722,0.35967302452316074,,0.555858310626703,164,,,74,99,30383.666666666668,8165.0,36.6
110091,CONYERS,GA,Rockdale,520,16.0,1.226,0.984,0.502,0.133,0.23276,0.21645,0.106047,2.322145,1.3654540000000002,9.217794999999999,2.782571,5.023305000000001,0.838525,1.731225,0.995532,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,0.125,0.25769230769230766,0.5461538461538461,0.07115384615384615,0.4634615384615385,186,1,high,43,99,37186.333333333336,90896.0,39.1
110095,TIFTON,GA,Tift,661,16.5,1.756,0.829,2.084,0.258,0.18195,0.20441700000000002,0.092555,3.1084709999999998,1.58494,4.793759,3.2288810000000003,4.455975,0.815862,1.288003,0.848126,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,0.14977307110438728,0.42511346444780634,0.36459909228441756,0.2344931921331316,0.4856278366111952,236,4,high,53,92,39299.333333333336,40644.0,35.9
110104,CORDELE,GA,Crisp,217,16.4,1.396,1.038,,1.006,0.348437,0.22325599999999998,0.094666,2.749694,1.409447,4.4436860000000005,4.475854,5.384532,0.8540909999999999,1.1535,0.9808,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,,0.41013824884792627,0.511520737327189,,0.6221198156682027,210,,,49,100,34630.0,22372.0,40.4
110105,MOULTRIE,GA,Colquitt,397,15.9,0.456,0.583,0.719,1.101,0.304004,0.21615900000000002,0.09385399999999999,2.409799,1.6762869999999999,5.458253,3.647042,5.23639,0.850138,1.4510379999999998,0.965959,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,,0.35516372795969775,0.49622166246851385,0.09571788413098237,0.5894206549118388,152,1,medium,67,48,34646.333333333336,45600.0,37.2
110107,MACON,GA,Bibb,1936,16.0,1.124,0.474,1.61,0.45,0.5355810000000001,0.334346,0.08605700000000001,2.049384,2.064148,8.495737,4.403375,5.826621,1.060659,2.395856,1.263927,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,0.2784090909090909,0.15392561983471073,0.3352272727272727,0.20299586776859505,0.2190082644628099,226,1,very high,54,99,42260.0,153159.0,36.4
110115,ATLANTA,GA,Fulton,578,16.4,0.856,0.617,2.031,0.05,0.342986,0.24381599999999998,0.09323200000000001,3.311146,1.353744,4.24859,4.893381,5.395119,0.8390299999999999,1.7002959999999998,1.023112,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.1314878892733564,0.18166089965397925,0.24740484429065743,0.0986159169550173,0.2820069204152249,172,,,56,81,92013.0,1063937.0,35.8
110122,VALDOSTA,GA,Lowndes,1159,16.0,1.316,0.443,1.349,0.47,0.463769,0.220117,0.102716,3.387393,1.259657,4.050895,5.123147,6.248231,0.937343,2.161931,1.116024,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,0.19327006039689387,0.32182916307161347,0.3899913718723037,0.20966350301984468,0.4253666954270923,192,2,very high,48,86,38801.0,117406.0,30.8
110124,JESUP,GA,Wayne,266,15.8,0.0,0.59,,0.623,0.41607299999999997,0.224921,0.094402,2.711184,,,3.672737,,0.851671,1.131789,0.950628,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,,0.24060150375939848,0.2894736842105263,0.5789473684210527,0.7556390977443609,127,2,medium,,88,32711.333333333332,29927.0,38.3
110125,DUBLIN,GA,Laurens,569,14.9,0.292,0.587,0.0,0.176,0.478725,0.24910300000000002,0.093142,2.358304,1.2037229999999999,4.6243870000000005,2.846819,4.69044,0.84956,1.0967200000000001,0.884774,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,0.14762741652021089,0.24428822495606328,0.5307557117750439,0.1282952548330404,0.671353251318102,111,0,high,67,54,39094.666666666664,47546.0,39.3
110128,VIDALIA,GA,Toombs,312,14.1,,,,0.282,0.818479,0.262463,0.094408,2.4734849999999997,1.3989690000000001,4.6417660000000005,3.1660369999999998,4.72975,0.844995,1.482788,1.0299200000000002,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,0.2564102564102564,0.4519230769230769,0.5833333333333334,0.09935897435897435,0.5993589743589743,126,,,56,98,36944.666666666664,26830.0,37.3
110129,COLUMBUS,GA,Muscogee,1180,15.5,1.494,0.137,1.338,0.682,0.317299,0.248761,0.102861,2.444024,1.13996,8.720938,5.181692,3.6429769999999997,0.9534790000000001,0.817713,1.027248,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,0.2305084745762712,0.2830508474576271,0.6093220338983051,0.1423728813559322,0.46016949152542375,226,4,high,37,69,45397.0,195769.0,34.5
110143,AUSTELL,GA,Cobb,1062,14.7,1.055,1.673,1.45,0.179,0.40929099999999996,0.22648000000000001,0.11471500000000001,2.2670779999999997,1.494889,3.4908010000000003,3.62598,3.862925,0.802452,1.4083629999999998,0.8538399999999999,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.062146892655367235,0.14030131826741996,0.435969868173258,0.160075329566855,0.391713747645951,188,,,80,80,60453.0,760141.0,37.1
110150,MILLEDGEVILLE,GA,Baldwin,211,15.3,0.0,0.567,,0.657,0.9041889999999999,0.224532,0.09489199999999999,2.496628,,,3.387439,,0.852828,1.170107,1.063265,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,,0.5213270142180095,0.47393364928909953,,0.909952606635071,183,2,medium,68,99,34266.0,44890.0,36.1
110161,ATLANTA,GA,Fulton,1237,16.2,0.307,0.456,0.933,0.288,0.771302,0.192056,0.10261700000000001,2.506893,1.3868969999999998,8.090407,3.823601,5.219212000000001,0.7744840000000001,1.6711919999999998,1.17735,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,0.056588520614389654,0.07599029911075182,0.20937752627324172,0.28455941794664513,0.30962004850444624,168,,,65,74,92013.0,1063937.0,35.8
110164,MACON,GA,Bibb,959,15.2,0.384,0.245,0.404,0.222,0.115827,0.181391,0.102833,1.891066,1.2197870000000002,4.966858,2.401789,5.862595,0.8364209999999999,0.929374,0.804689,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,0.23566214807090718,0.17205422314911367,0.410844629822732,,0.40771637122002086,146,1,high,80,75,42260.0,153159.0,36.4
110165,RIVERDALE,GA,Clayton,298,15.7,1.911,0.0,2.357,0.181,0.22190700000000002,0.215088,0.093899,2.7861849999999997,1.3972209999999998,4.240202,2.879432,5.113266,0.8517809999999999,1.093397,0.83639,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,0.1342281879194631,0.19798657718120805,0.4798657718120805,,0.4563758389261745,270,3,high,85,79,29487.0,292256.0,32.6
110168,ROME,GA,Floyd,1569,14.3,0.257,0.765,1.64,0.348,0.095911,0.207119,0.09957,2.739187,1.6170950000000002,3.01096,3.3113080000000004,5.119269,0.820773,1.205805,0.800665,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,0.26577437858508607,0.14276609305289995,0.5806246016571064,0.15105162523900573,0.31166347992351817,165,1,high,77,83,39153.666666666664,98498.0,38.2
110177,AUGUSTA,GA,Richmond,1089,16.7,0.215,0.241,0.783,0.151,0.657125,0.198277,0.089869,2.421535,1.390699,6.236536,6.327365,3.275893,0.8287549999999999,0.906444,1.095422,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,0.08356290174471992,0.14784205693296604,0.2359963269054178,0.40955004591368227,0.2865013774104683,182,2,very high,84,74,39327.666666666664,202518.0,34.6
110184,DOUGLASVILLE,GA,Douglas,563,16.5,1.598,0.894,0.801,0.242,0.210773,0.21576599999999999,0.093937,2.6279689999999998,1.342889,4.258994,3.963014,4.842787,0.836146,1.378852,0.8803280000000001,2.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,0.11190053285968028,0.2344582593250444,0.6571936056838366,0.09591474245115453,0.5417406749555951,156,,,84,67,37480.666666666664,146343.0,36.8
110191,STOCKBRIDGE,GA,Henry,1174,15.8,1.627,0.564,1.164,0.035,0.121478,0.334806,0.102817,2.290467,1.334291,8.035594,3.080061,6.7617259999999995,0.799177,1.187072,1.030469,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,0.07666098807495741,0.217206132879046,0.3679727427597956,0.2393526405451448,0.348381601362862,212,4,very high,58,99,41212.666666666664,234561.0,37.3
110192,SNELLVILLE,GA,Gwinnett,742,15.7,0.308,0.68,0.477,0.128,0.717074,0.20116099999999998,0.104406,2.535448,1.389089,5.0549230000000005,2.441442,5.104948,0.8438370000000001,1.0679809999999998,0.9729760000000001,2.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,0.11994609164420485,0.22911051212938005,0.42318059299191374,0.330188679245283,0.3881401617250674,150,2,very high,55,61,44112.0,936250.0,35.8
